City_station,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3
Guwahati,3/24/2019,70.83,9.08,14.69,30.63,0.86,26.9,49.96
Guwahati,3/25/2019,118.05,39.03,26.61,92.58,1.21,25.51,47.1
Guwahati,3/26/2019,119.32,33.81,24.83,82.09,1.12,24.25,34.24
Guwahati,3/27/2019,62.29,3.88,10.6,17.76,0.67,17.84,30.71
Guwahati,3/28/2019,79.69,15.8,18.47,45.75,0.93,21.41,41.97
Guwahati,3/29/2019,114.47,44.78,29.01,104.59,1.26,23.39,34.37
Guwahati,3/30/2019,140.62,23.24,23.92,63.81,1.26,34.54,26.71
Guwahati,3/31/2019,48.63,3.37,11.86,18.25,0.5,19.19,45.26
Guwahati,4/1/2019,35.72,5.84,11.66,22.08,0.76,18.67,43.8
Guwahati,4/2/2019,58.96,12.89,14.85,37.05,0.76,22.37,36.43
Guwahati,4/3/2019,23.13,2.57,13.17,18.32,0.43,26.11,63.06
Guwahati,4/4/2019,29.99,2.54,11.69,16.7,0.37,32.4,55.27
Guwahati,4/5/2019,25.78,3.58,12.24,19.01,0.46,18.57,45.95
Guwahati,4/6/2019,56.1,9.85,15.92,33.23,0.74,19.42,32.52
Guwahati,4/7/2019,43.93,9.78,13.05,30.04,0.64,22.18,36.2
Guwahati,4/8/2019,28.95,4.23,11.5,19.28,0.48,17.93,38.96
Guwahati,4/9/2019,30.06,5.18,14.44,23.96,0.56,16.14,30.94
Guwahati,4/10/2019,37.76,12.41,14.69,36.13,0.75,17.21,43.24
Guwahati,4/11/2019,66.63,29.45,18.87,68.61,1.03,21.65,36.44
Guwahati,4/12/2019,79.26,22.78,25.1,64.26,0.95,20.12,40.9
Guwahati,4/13/2019,85.8,12.13,25.11,46.8,0.88,19.03,41
Guwahati,4/14/2019,51.4,5.16,19.16,29,0.59,18.75,41.84
Guwahati,4/15/2019,47.34,3.98,16.23,23.92,0.66,17.31,33.38
Guwahati,4/16/2019,42.85,3.8,16.64,24.06,0.55,16.33,44.77
Guwahati,4/17/2019,87.16,11.34,18.99,38.95,0.84,17.26,39.13
Guwahati,4/18/2019,58.84,18.52,13,44.3,0.78,16.8,23.46
Guwahati,4/19/2019,58.98,10.25,16.64,34.65,0.8,17.35,36.7
Guwahati,4/20/2019,52.39,3.93,12.81,20.17,0.52,17.64,52.49
Guwahati,4/21/2019,36.8,3.35,12.7,19.12,0.54,20.37,54.43
Guwahati,4/22/2019,42.87,4.9,15.48,24.64,0.59,21.73,54.18
Guwahati,4/23/2019,56.03,25.1,22.46,65.24,0.8,17.64,46.95
Guwahati,4/24/2019,76.74,37.94,31.12,95.62,1,18.26,19.6
Guwahati,4/25/2019,96.66,38.54,31.38,96.88,1.15,17.29,21.58
Guwahati,4/26/2019,88.27,29.86,35.39,86.91,0.92,16.88,26.83
Guwahati,4/27/2019,57.55,10.92,17.36,36.49,0.58,16.95,47.07
Guwahati,4/28/2019,32.5,2.37,10.65,15.29,0.47,18.21,39.65
Guwahati,4/29/2019,24.68,2.5,11.02,15.9,0.42,18.79,40.92
Guwahati,4/30/2019,13.68,2,8.73,12.61,0.36,23.19,45.86
Guwahati,5/1/2019,9.62,1.93,7.25,10.96,0.35,22.41,44.3
Guwahati,5/2/2019,28.45,5.84,14.02,24.56,0.58,22.91,40.96
Guwahati,5/3/2019,21.9,4.18,7,14.37,0.28,28.51,38.57
Guwahati,5/4/2019,916.67,37.7,13.57,69.67,0.23,48.03,51.3
Guwahati,5/5/2019,59.86,13.12,15.11,33.71,0.9,31.51,21.49
Guwahati,5/6/2019,51.38,6.08,17,28.18,0.81,23.26,24.48
Guwahati,5/7/2019,40.8,9.73,15.16,32.22,0.56,25.18,55.57
Guwahati,5/8/2019,25.83,1.8,9.28,12.9,0.36,19.51,62.95
Guwahati,5/9/2019,27.82,1.53,8.06,11.16,0.38,19.39,67.62
Guwahati,5/10/2019,20.83,1.59,8.33,11.54,0.39,19.61,66.8
Guwahati,5/11/2019,23.05,1.92,9.44,13.27,0.43,19.7,55.16
Guwahati,5/12/2019,33.35,2.48,10.32,15.13,0.57,19.81,35.5
Guwahati,5/13/2019,65.01,4.49,13.27,19.4,0.49,19.73,47.25
Guwahati,5/14/2019,28.15,3,11.58,17.32,0.44,19.46,62.12
Guwahati,5/15/2019,19.79,1.78,12.33,16.15,0.45,18.08,66.56
Guwahati,5/16/2019,24.78,2.31,11.17,15.77,0.47,17.77,51.65
Guwahati,5/17/2019,22.83,3.17,14.25,20.49,0.51,17.12,52.04
Guwahati,5/18/2019,21.29,2.18,9.06,13.28,0.42,16.41,56.76
Guwahati,5/19/2019,43.79,4.43,12.25,20.41,0.78,16.44,35.22
Guwahati,5/20/2019,37.7,9.4,15.82,32.38,0.61,16.15,53.11
Guwahati,5/21/2019,31.53,3.61,13.08,19.94,0.54,15.87,46.88
Guwahati,5/22/2019,26.94,2.99,10.37,16.01,0.44,15.73,45.87
Guwahati,5/23/2019,13.59,2.23,10.73,15.16,0.4,15.89,51.75
Guwahati,5/24/2019,11.79,1.72,9.53,13.04,0.36,15.81,62.69
Guwahati,5/25/2019,18.92,3.27,12.52,18.78,0.55,15.47,39.05
Guwahati,5/26/2019,34.57,13.08,17.89,40.64,0.79,15.69,29.29
Guwahati,5/27/2019,27.48,13.17,17.05,39.87,0.66,15.93,47.42
Guwahati,5/28/2019,21.41,3.32,12.81,19.17,0.5,16.01,43.42
Guwahati,5/29/2019,43.72,14.81,18.48,44.13,0.79,16.31,35.31
Guwahati,5/30/2019,41.37,17.55,21.24,51.58,0.75,16.45,51.37
Guwahati,5/31/2019,26.04,6.58,18.76,30.9,0.54,16.06,54.01
Guwahati,6/1/2019,41.11,16.05,21.67,49.55,0.81,16.49,37.43
Guwahati,6/2/2019,60.98,22.75,21.15,59.98,0.89,16.61,27.05
Guwahati,6/3/2019,25.38,2.06,11.09,15.26,0.46,16.25,45.13
Guwahati,6/4/2019,12.52,3.09,11.44,17.34,0.37,16.17,42.61
Guwahati,6/5/2019,17.31,3.14,9.15,14.94,0.45,16.17,35.34
Guwahati,6/6/2019,30.62,3.86,13.14,20.4,0.48,16.34,26.23
Guwahati,6/7/2019,27.55,6.05,12.89,23.72,0.6,16.5,33.25
Guwahati,6/8/2019,12.76,2.89,6.72,11.94,0.4,16.83,28.39
Guwahati,6/9/2019,19.87,6.06,8.81,19.4,0.4,16.85,25.78
Guwahati,6/10/2019,20.31,9.79,10.66,27.48,0.5,14.04,17.28
Guwahati,6/11/2019,25.53,4.31,13.11,21.11,0.53,10.42,3.18
Guwahati,6/12/2019,36.68,9.54,18.64,35.62,0.68,10.68,3.23
Guwahati,6/13/2019,47.66,11.8,16.46,37.01,0.58,10.53,2.93
Guwahati,6/14/2019,17.68,6.87,13.25,25.47,0.44,10.44,1.8
Guwahati,6/15/2019,24.04,3.38,9.73,15.98,0.54,10.49,3.32
Guwahati,6/16/2019,25.93,3,11.79,17.53,0.52,10.56,3.79
Guwahati,6/17/2019,34.51,2.2,13.27,17.82,0.53,10.55,3.63
Guwahati,6/18/2019,33.51,4.68,15.51,24.31,0.61,10.6,3.15
Guwahati,6/19/2019,55.23,13.86,22.06,46.37,0.74,10.57,2.58
Guwahati,6/20/2019,40.38,10.12,16.77,34.58,0.7,10.55,1.79
Guwahati,6/21/2019,33.32,13.84,15.6,39.42,0.77,10.57,1.29
Guwahati,6/22/2019,27.98,6.1,11.32,22.16,0.61,10.56,2.04
Guwahati,6/23/2019,19.01,1.61,6.61,9.74,0.35,10.64,4.39
Guwahati,6/24/2019,23.66,2.36,9.02,13.53,0.38,11.33,5.01
Guwahati,6/25/2019,30.18,8.69,14.71,30,0.48,11.6,3.19
Guwahati,6/26/2019,18.59,2.16,10.41,14.69,0.44,10.59,2.94
Guwahati,6/27/2019,18.79,2.24,8.46,12.74,0.46,10.63,2.2
Guwahati,6/28/2019,29.61,4.86,14.92,23.96,0.58,10.65,2.04
Guwahati,6/29/2019,22.27,5.93,12.56,23.19,0.51,10.73,1.98
Guwahati,6/30/2019,32.27,11.91,14.26,34.84,0.66,10.79,2.31
Guwahati,7/1/2019,33.01,19.65,16.5,49.9,0.63,10.86,2.14
Guwahati,7/2/2019,13.73,3.66,9.45,16.12,0.38,10.65,1.97
Guwahati,7/3/2019,12.9,4.91,9.95,18.74,0.34,10.78,1.5
Guwahati,7/4/2019,15.47,2.88,9.96,15.36,0.42,10.7,4.22
Guwahati,7/5/2019,21.1,5.24,12.65,22.14,0.51,10.59,13.59
Guwahati,7/6/2019,7.74,4.13,10.04,17.54,0.3,10.37,21.24
Guwahati,7/7/2019,5.39,1.99,6.5,10.24,0.25,10.25,21.89
Guwahati,7/8/2019,10.63,3.84,6.73,13.49,0.27,10.27,20.61
Guwahati,7/9/2019,169.55,14.34,9.5,32.51,0.39,9.32,22.13
Guwahati,7/10/2019,85.38,28.36,12.82,58.56,0.72,9.9,11.77
Guwahati,7/11/2019,25.18,7.07,9.97,22.29,0.52,10.41,17.9
Guwahati,7/12/2019,23.66,4.77,10.55,19.13,0.55,10.5,13.14
Guwahati,7/13/2019,24.52,5.88,11.17,21.58,0.55,10.47,9.18
Guwahati,7/14/2019,21.91,9.69,10.66,27.32,0.45,10.65,8.3
Guwahati,7/15/2019,21.76,4.12,9.4,16.85,0.48,10.67,7.88
Guwahati,7/16/2019,80.31,7.52,10.85,23.95,0.61,10.63,4.6
Guwahati,7/17/2019,68.31,13.45,11.46,34.37,0.55,10.8,12.82
Guwahati,7/18/2019,41.72,6.72,9.98,21.71,0.54,10.84,11.78
Guwahati,7/19/2019,43.43,7.05,11.38,23.78,0.59,11.14,5.55
Guwahati,7/20/2019,26.73,5.14,10.39,19.59,0.45,10.92,1.63
Guwahati,7/21/2019,22.94,1.85,6.25,9.73,0.33,10.96,1.47
Guwahati,7/22/2019,59.28,3.37,8.78,14.92,0.41,10.91,9.75
Guwahati,7/23/2019,17.81,2.35,7.42,11.8,0.38,10.86,19.91
Guwahati,7/24/2019,19.41,4.3,9.77,17.57,0.37,10.91,16.99
Guwahati,7/25/2019,27.99,9.21,11.31,27.23,0.57,10.49,18.3
Guwahati,7/26/2019,59.27,3.43,8.75,14.99,0.35,11.02,20.01
Guwahati,7/27/2019,11.93,4.07,7.69,14.92,0.34,11.29,18.86
Guwahati,7/28/2019,24.95,12.19,9.47,30.16,0.58,11.28,16.85
Guwahati,7/29/2019,89.85,5.94,10.86,21.38,0.43,10.86,17.6
Guwahati,7/30/2019,68.67,6.91,10.76,22.86,0.47,11.18,14.86
Guwahati,7/31/2019,54.9,3.38,8.22,13.1,0.37,11.03,18.1
Guwahati,8/1/2019,40.56,4.7,9.14,17.51,0.31,11.18,17.88
Guwahati,8/2/2019,76.43,6.89,8.03,19.89,0.43,11.14,17.4
Guwahati,8/3/2019,59.08,5.63,9.33,19.22,0.44,11.17,16.38
Guwahati,8/4/2019,18.86,7.74,10.96,24.46,0.49,11.36,17.67
Guwahati,8/5/2019,79.19,6.5,10.05,21.44,0.44,11.09,18.4
Guwahati,8/6/2019,21.24,6.92,10.15,22.24,0.59,11.29,20.37
Guwahati,8/7/2019,11.86,5.14,9.62,18.77,0.39,11.51,15.62
Guwahati,8/8/2019,12.02,4.91,9.24,17.96,0.35,11.41,15.61
Guwahati,8/9/2019,49.04,3.14,8.59,14.37,0.36,11.27,15.7
Guwahati,8/10/2019,16.54,3.32,6.67,12.59,0.39,11.41,16.02
Guwahati,8/11/2019,26.59,5.49,10.37,20.12,0.42,11.62,16.4
Guwahati,8/12/2019,24.16,9.21,10.25,26.11,0.49,11.32,15.89
Guwahati,8/13/2019,14.9,4.03,9.4,16.67,0.39,11.22,15.63
Guwahati,8/14/2019,15.95,3.03,7.78,13.32,0.34,11.42,15.71
Guwahati,8/15/2019,19.03,4.78,6.07,14.3,0.37,11.9,15.83
Guwahati,8/16/2019,22.78,11.27,13.33,32.79,0.51,11.79,15.86
Guwahati,8/17/2019,30.14,6.89,10.57,22.65,0.56,11.81,16.35
Guwahati,8/18/2019,23.21,2.52,6.35,10.94,0.44,11.73,15.89
Guwahati,8/19/2019,19.03,4.58,8.63,16.75,0.36,11.74,15.98
Guwahati,8/20/2019,25.11,2.84,7.61,12.82,0.44,11.85,16.4
Guwahati,8/21/2019,26.75,2.52,8.73,13.49,0.4,11.87,16.34
Guwahati,8/22/2019,33.4,9.18,14.94,31.07,0.56,12.03,16.11
Guwahati,8/23/2019,23.87,2.86,8.98,14.3,0.43,12.01,16.32
Guwahati,8/24/2019,8.55,2.39,6.88,11.3,0.34,12.06,16.25
Guwahati,8/25/2019,11.11,1.83,5.98,9.42,0.34,11.95,16.5
Guwahati,8/26/2019,21.45,8.49,11.68,26.44,0.44,12.24,19.68
Guwahati,8/27/2019,23.45,10.58,12.59,30.85,0.58,12.12,37.54
Guwahati,8/28/2019,26.74,6.92,12.48,24.73,0.59,11.83,20.58
Guwahati,8/29/2019,20.83,3.76,9.24,16.06,0.52,11.79,12.59
Guwahati,8/30/2019,21.66,15.77,11.55,38.26,0.57,11.96,19.92
Guwahati,8/31/2019,14.39,7.98,9.13,22.35,0.53,12.11,71.45
Guwahati,9/1/2019,25.64,10.43,11.26,29.18,0.68,12.17,25.48
Guwahati,9/2/2019,30.97,16.64,16.77,45.28,0.7,12.03,7.07
Guwahati,9/3/2019,14.23,10.49,9.12,26.99,0.58,12.13,8.86
Guwahati,9/4/2019,17.61,12.9,10.16,32.06,0.56,12.18,9.97
Guwahati,9/5/2019,13.85,10.12,9.13,26.37,0.59,12.51,11.06
Guwahati,9/6/2019,12.24,3.91,6.3,13.18,0.43,12.21,12.73
Guwahati,9/7/2019,24.75,7.87,9.07,22.66,0.48,12,14.7
Guwahati,9/8/2019,25.82,9.48,8.46,24.61,0.52,12.05,15.1
Guwahati,9/9/2019,23.45,9.06,8.83,24.32,0.56,12.1,15.53
Guwahati,9/10/2019,22.01,10.77,11.61,30.14,0.57,12.4,16.13
Guwahati,9/11/2019,34.11,7.96,10.78,24.62,0.56,12.44,16.46
Guwahati,9/12/2019,24,5.96,8.51,18.9,0.52,12.72,16.05
Guwahati,9/13/2019,17.8,4.71,7.01,15.22,0.46,12.85,16.14
Guwahati,9/14/2019,23.58,5.71,8.08,18.04,0.5,12.66,16.45
Guwahati,9/15/2019,19.88,5.45,5.59,14.95,0.49,12.72,17.39
Guwahati,9/16/2019,22.61,1.65,7.02,10.23,0.43,12.55,17.21
Guwahati,9/17/2019,25.35,8.38,10.34,24.85,0.59,12.42,16.84
Guwahati,9/18/2019,23.6,11,6.41,24.93,0.73,12.88,17.36
Guwahati,9/19/2019,32.73,11.97,14.64,35.35,0.55,13.89,17.26
Guwahati,9/20/2019,37.23,16,14.84,42.15,0.7,13.99,17.87
Guwahati,9/21/2019,31.67,7.14,12.68,25.3,0.52,13.49,17.49
Guwahati,9/22/2019,33.58,13.53,12.31,35.37,0.52,15.6,17.18
Guwahati,9/23/2019,11.65,2.55,5.22,9.81,0.36,13.36,17.16
Guwahati,9/24/2019,11.83,4.29,7.54,15.1,0.44,13.18,17.1
Guwahati,9/25/2019,12.59,6.27,5.97,16.7,0.48,13.16,17.38
Guwahati,9/26/2019,27.75,13.45,6.98,29.55,0.77,13.67,17.37
Guwahati,9/27/2019,21.98,10.76,9.97,28.36,0.6,13.7,17.26
Guwahati,9/28/2019,23.77,16.37,9.2,36.74,0.64,13.99,17.43
Guwahati,9/29/2019,22.12,11.25,9.48,28.62,0.54,13.7,17.39
Guwahati,9/30/2019,20.06,9.66,7.97,24.39,0.57,13.83,17.28
Guwahati,10/1/2019,11.78,7.12,7.16,19.36,0.55,13.73,17.38
Guwahati,10/2/2019,19.97,11.06,6.86,25.51,0.48,13.63,17.54
Guwahati,10/3/2019,29.56,17.18,8.38,37.17,0.78,14.54,17.8
Guwahati,10/4/2019,30.94,15.39,11.52,37.61,0.66,14.49,18.22
Guwahati,10/5/2019,39.61,18.47,13.23,44.44,0.65,14.85,18.51
Guwahati,10/6/2019,57.59,17.03,12.49,41.34,0.88,18.9,18.28
Guwahati,10/7/2019,30.21,6.3,11.94,23.14,0.68,14.83,17.91
Guwahati,10/8/2019,12.8,3.5,7.53,13.81,0.45,14.17,17.86
Guwahati,10/9/2019,18.44,5.92,7.62,17.87,0.45,14.03,17.9
Guwahati,10/10/2019,20.81,16.9,11.06,39.57,0.47,14.25,18.3
Guwahati,10/11/2019,32.15,30.7,14.46,65.87,0.73,15.3,18.47
Guwahati,10/12/2019,41.46,35.46,17.13,76.59,0.68,15.63,18.3
Guwahati,10/13/2019,60.17,43.9,20.3,93.8,0.76,16.42,18.37
Guwahati,10/14/2019,51.01,36.63,20.01,81.59,0.76,16.42,18.22
Guwahati,10/15/2019,45.02,16.25,17.03,44.93,0.76,15.65,17.94
Guwahati,10/16/2019,45.33,25.47,18.6,61.72,0.78,15.66,17.58
Guwahati,10/17/2019,47.43,30.54,20.29,71.89,0.82,15.24,17.8
Guwahati,10/18/2019,52.61,37.05,19.98,82.21,0.79,13.83,17.93
Guwahati,10/19/2019,49.51,36.09,20,80.67,0.8,14.1,18.18
Guwahati,10/20/2019,46.36,17.22,15.39,44.77,0.73,13.48,18.33
Guwahati,10/21/2019,57.99,11.76,10.89,30.96,0.72,14.21,18.92
Guwahati,10/22/2019,84.13,14.5,13.86,38.65,0.72,15.31,22.33
Guwahati,10/23/2019,91.53,29.91,21.77,72.42,1,15.95,20.89
Guwahati,10/24/2019,55.9,13,14.82,37.2,0.74,12.04,17.8
Guwahati,10/25/2019,10.4,7.91,8.85,22.46,0.36,9.64,17.77
Guwahati,10/26/2019,5.85,7.36,7.05,19.64,0.32,9.77,17.84
Guwahati,10/27/2019,96.59,21.02,7.33,42.38,0.45,9.81,17.86
Guwahati,10/28/2019,199.86,41.87,11.35,80.91,0.83,10.07,18.06
Guwahati,10/29/2019,87.95,31.03,13.43,65.31,0.75,9.93,18.32
Guwahati,10/30/2019,45.98,29.74,14.17,64,0.87,9.82,17.84
Guwahati,10/31/2019,52.71,22.93,14.61,53.27,0.91,9.69,18.13
Guwahati,11/1/2019,38.53,29.12,14.21,63.04,0.72,9.65,17.8
Guwahati,11/2/2019,47.68,39.78,16.91,83.4,0.8,9.82,17.83
Guwahati,11/3/2019,50.28,44.59,13.91,88.1,0.79,9.92,17.74
Guwahati,11/4/2019,48.37,39.63,16.39,82.59,0.81,9.88,17.86
Guwahati,11/5/2019,51.29,53.03,18.23,106.59,0.88,10.17,18.27
Guwahati,11/6/2019,41.07,28.25,13.6,60.94,0.7,10.04,18.19
Guwahati,11/7/2019,53.17,44.87,15.87,90.67,0.9,10.36,18.06
Guwahati,11/8/2019,46.78,30.12,12.73,63.12,0.87,10.17,18.06
Guwahati,11/9/2019,46.15,14.02,11.2,34.99,0.77,10.01,17.91
Guwahati,11/10/2019,15.96,11.05,8.88,27.67,0.54,10.1,18.07
Guwahati,11/11/2019,25.98,18.57,11.88,43.23,0.52,10.01,18.12
Guwahati,11/12/2019,66.5,48.72,13.55,94.49,0.95,10.4,18.17
Guwahati,11/13/2019,49.33,51.11,16.54,101.62,0.95,10.44,17.93
Guwahati,11/14/2019,53.17,40.79,14.87,82.87,0.98,10.34,18.16
Guwahati,11/15/2019,64.61,48.83,15.93,97.21,0.96,10.4,18.23
Guwahati,11/16/2019,63.24,66.61,19.74,130.53,0.91,10.3,18.2
Guwahati,11/17/2019,84.99,65.59,20.12,129.26,0.99,10.69,18.52
Guwahati,11/18/2019,105.95,36.23,19.81,80.68,1.16,10.48,21.94
Guwahati,11/19/2019,101.7,35.92,15.08,75.16,1.13,10.58,19.53
Guwahati,11/20/2019,51.3,16,13.37,40.59,0.61,10,18.18
Guwahati,11/21/2019,69.59,52.87,18.9,107.1,0.87,10.04,17.49
Guwahati,11/22/2019,68.87,55.15,16.71,108.47,0.93,10.44,17.71
Guwahati,11/23/2019,84.51,56.95,13.7,108.16,1.02,10.96,18.14
Guwahati,11/24/2019,83.44,63.49,14.23,119.48,0.94,11.03,18.05
Guwahati,11/25/2019,84.86,58.45,13.89,110.84,0.93,11.02,17.94
Guwahati,11/26/2019,93.22,54.18,13.55,103.49,1.09,10.92,18.14
Guwahati,11/27/2019,73.44,40.99,13.88,82.17,1,10.75,18.19
Guwahati,11/28/2019,87.21,45.65,13.77,89.7,1.05,10.79,18.3
Guwahati,11/29/2019,96.93,61.71,14.52,116.9,1.09,11.11,18.14
Guwahati,11/30/2019,98.28,56.2,13.48,106.7,1.14,11.07,18.22
Guwahati,12/1/2019,77.08,27.69,10.73,56.97,0.83,10.76,18.23
Guwahati,12/2/2019,66.64,18.3,8.41,39.08,0.64,10.75,17.99
Guwahati,12/3/2019,86.17,53.64,10.02,98.8,1.02,11.39,18.04
Guwahati,12/4/2019,91.37,71.34,11.55,129.47,1.14,11.58,17.97
Guwahati,12/5/2019,78.66,55.99,11.6,104.35,1.03,11.33,17.89
Guwahati,12/6/2019,89.58,48.09,11.17,90.9,1.04,11.3,17.95
Guwahati,12/7/2019,86.47,45.25,11.36,86.45,1.03,11.34,18.03
Guwahati,12/8/2019,101.34,45.18,11.39,86.36,1.05,11.38,18.01
Guwahati,12/9/2019,112.06,65.43,14.22,122.65,1.31,11.98,18.18
Guwahati,12/10/2019,149.21,45.12,11.83,86.76,1.35,12.23,18.4
Guwahati,12/11/2019,118.52,30.25,10.72,61.16,1.34,12.38,18.47
Guwahati,12/12/2019,124.58,23.79,9.56,49.3,1.18,12.22,18.35
Guwahati,12/13/2019,106.59,37.5,9.08,71.29,1.21,12.19,18.2
Guwahati,12/14/2019,112.56,45.54,11.41,86.99,1.11,12.4,18.33
Guwahati,12/15/2019,121.98,67.71,13.37,125.5,1.25,12.74,18.27
Guwahati,12/16/2019,136.78,42.12,11.71,81.69,1.15,12.13,19.6
Guwahati,12/17/2019,103.64,29.58,11.09,60.43,0.94,11.54,18.96
Guwahati,12/18/2019,122.34,35.05,12.46,70.88,1.08,11.94,18.21
Guwahati,12/19/2019,152.47,25.57,10.71,53.45,1.17,11.64,19.04
Guwahati,12/20/2019,135.44,31.24,9.08,61.01,1.35,11.53,18.22
Guwahati,12/21/2019,107.19,9.04,9.17,24.67,0.94,11.23,18.59
Guwahati,12/22/2019,117.3,12.52,9.15,30.35,1.03,11.49,18.22
Guwahati,12/23/2019,159.75,21.66,8.9,45.11,1.38,11.4,18.1
Guwahati,12/24/2019,176.67,48.55,9.44,89.82,1.92,11.89,18.04
Guwahati,12/25/2019,210.84,71.18,10.99,128.62,2.12,11.97,17.89
Guwahati,12/26/2019,183.04,71.29,12.73,130.71,1.93,12.18,17.98
Guwahati,12/27/2019,113.44,35.78,11.56,71.11,1.44,12.03,19.09
Guwahati,12/28/2019,129.61,31,11.46,63.16,1.26,11.93,19.71
Guwahati,12/29/2019,155.36,69.52,11.86,126.84,1.64,12.38,17.93
Guwahati,12/30/2019,162.59,77.51,13.42,141.62,1.82,12.52,19.55
Guwahati,12/31/2019,162.27,60.31,15.39,115.5,1.99,12.45,17.99
Guwahati,1/1/2020,139.24,48.88,11.41,92.45,1.96,12.38,17.9
Guwahati,1/2/2020,58.98,14.53,12.47,37.22,0.7,12.18,17.91
Guwahati,1/3/2020,69.89,16.53,9.85,37.67,0.7,12.28,17.85
Guwahati,1/4/2020,89.1,19.56,7.57,40.24,0.84,11.96,17.98
Guwahati,1/5/2020,104.14,45.48,9.51,84.85,1.38,12.32,17.93
Guwahati,1/6/2020,88.81,14.21,10.11,34.17,0.8,11.72,18.71
Guwahati,1/7/2020,158.21,57.71,12.45,108.09,1.62,12.59,19.67
Guwahati,1/8/2020,151.85,68.87,12.53,126.5,1.75,12.59,17.92
Guwahati,1/9/2020,154.88,37.72,10.68,73.37,1.72,12.42,18.01
Guwahati,1/10/2020,159.1,56.18,12.1,105.19,1.85,12.84,18.31
Guwahati,1/11/2020,165.55,72.6,13.16,133.26,1.87,12.96,18.02
Guwahati,1/12/2020,148.21,88.08,15.26,160.98,1.68,13.2,18.03
Guwahati,1/13/2020,152.57,77.03,14.06,141.54,1.68,13.1,18.18
Guwahati,1/14/2020,186.62,79.92,14.47,146.7,1.84,13.22,18.17
Guwahati,1/15/2020,378.08,91.88,15.07,166.98,3.75,13.41,18.45
Guwahati,1/16/2020,169.6,69.18,11.13,125.47,2.16,13.43,18.12
Guwahati,1/17/2020,124.99,72.13,14.04,133.46,1.39,13.75,18.2
Guwahati,1/18/2020,149.32,78.64,16.06,146.33,1.52,14.18,19.69
Guwahati,1/19/2020,123.96,74.81,13.79,137.58,1.42,13.82,18.24
Guwahati,1/20/2020,79.32,6.5,8.74,20.04,0.6,12.49,20.98
Guwahati,1/21/2020,120.64,15.75,12.31,39.05,0.9,12.62,21.13
Guwahati,1/22/2020,138.17,53.28,15.68,104.28,1.41,13.37,20.42
Guwahati,1/23/2020,129.67,47.92,18.01,97.97,1.29,13.03,18.18
Guwahati,1/24/2020,176.98,47.71,17.95,97.57,1.74,13.88,19
Guwahati,1/25/2020,178.56,69.9,16.51,132.46,1.87,13.22,17.92
Guwahati,1/26/2020,157.34,61.04,12.98,114.13,1.71,13.16,18.13
Guwahati,1/27/2020,151.56,78.62,17.7,148.03,1.62,13.84,20.67
Guwahati,1/29/2020,192.26,80.42,21.97,155.58,1.97,13.95,20.02
Guwahati,1/30/2020,155.4,56.68,16.34,110.56,1.71,13.71,19
Guwahati,1/31/2020,74.2,9.63,8.8,25.22,0.61,12.85,18.79
Guwahati,2/1/2020,123.8,28.23,10.06,57.12,1.21,13.22,18.75
Guwahati,2/2/2020,103.18,47.53,14.67,93.74,1.23,13.48,19.14
Guwahati,2/3/2020,121.97,61.88,22.49,125.68,1.06,13.92,23.02
Guwahati,2/4/2020,140.21,80.4,23.76,157.44,1.34,15.03,24.66
Guwahati,2/5/2020,155.07,82.09,25.12,161.67,1.63,14.48,22.17
Guwahati,2/6/2020,151.99,53.41,18.76,107.79,1.48,15.18,26.85
Guwahati,2/7/2020,139.27,45.24,20.56,96.27,1.44,13.18,18.57
Guwahati,2/8/2020,139.07,56.08,20.06,113.55,1.5,13.09,18.46
Guwahati,2/9/2020,108.07,35.9,17.93,78.15,1.15,12.6,18.11
Guwahati,2/10/2020,101.22,51.82,19.55,106.02,0.99,13.03,18.35
Guwahati,2/11/2020,111.71,80.45,23.03,156.74,1.23,13.56,18.35
Guwahati,2/12/2020,119.47,84.67,24.27,165,1.19,13.81,18.35
Guwahati,2/13/2020,133.75,92.84,30.59,184.73,1.29,15.31,18.56
Guwahati,2/14/2020,141.43,59.76,27.41,127.46,1.23,13.6,19.34
Guwahati,2/15/2020,165.06,46.86,31.8,111.02,1.36,13.48,18.98
Guwahati,2/16/2020,208.26,42.27,24.33,95.46,1.61,13.5,18.58
Guwahati,2/17/2020,203.07,60.9,24.22,125.93,1.81,13.7,18.6
Guwahati,2/18/2020,169.36,40.71,15.68,83.61,1.4,14.08,19.54
Guwahati,2/19/2020,90.78,14.73,13.21,38.34,0.56,13.38,18.83
Guwahati,2/20/2020,131.83,51.04,17.04,102.03,1.25,13.91,18.51
Guwahati,2/21/2020,111.05,42.25,17.71,88.33,1.14,14.03,18.58
Guwahati,2/22/2020,125.72,61.18,17.95,119.7,1.27,14.33,18.5
Guwahati,2/23/2020,118.97,60.84,21.62,123.1,1.18,14.48,18.68
Guwahati,2/24/2020,93.14,32.95,18.84,74.27,0.89,13.81,19.06
Guwahati,2/25/2020,72.51,19.93,19.02,53.12,0.61,13.15,18.52
Guwahati,2/26/2020,27.92,2.76,12.41,17.83,0.12,13.25,18.88
Guwahati,2/27/2020,47.51,16.71,14.97,43.46,0.25,13.58,19.04
Guwahati,2/28/2020,66.48,52.09,21.7,108.77,0.63,14.1,18.9
